id,audio_filepath,duration,raw_transcription,normalized_text,clean_sheng_text,language
local_sheng_000038,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0004/Sheng0004_00004.wav,11.51,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mut,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mut,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mut,sw-KE
local_sheng_000040,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0004/Sheng0004_00006.wav,7.98,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000041,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0004/Sheng0004_00007.wav,20.06,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000042,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0004/Sheng0004_00008.wav,12.04,Mkurugenzi Abel Mutua. Mkurugenzi Abel Mutua. Mkurugenzi Abel Mutua. Mkurugenzi Abel Mutua. Mkurugenzi Abel Mutua. Mkurugenzi Abel Mutua. Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua. Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000043,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0004/Sheng0004_00009.wav,3.49,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000044,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0004/Sheng0004_00010.wav,32.0,"Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mut Milit, milit, mazo","Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mut Milit, mazo","Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mut Milit, mazo",sw-KE
local_sheng_000045,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0004/Sheng0004_00011.wav,13.0,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi.,sw-KE
local_sheng_000046,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0004/Sheng0004_00012.wav,13.62,"Jelsi mabibi zepu nanda kuwa kuri niu vauza. We are going to renew our vauza against us. Who are we captaining this weekend? Last week, what only check?","Jelsi mabibi zepu nanda kuwa kuri niu vauza. We are going to renew our vauza against us. Who are we captaining this weekend? Last week, what only check?","Jelsi mabibi zepu nanda kuwa kuri niu vauza. We are going to renew our vauza against us. Who are we captaining this weekend? Last week, what only check?",sw-KE
local_sheng_000047,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0005/Sheng0005_00000.wav,11.78,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000048,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0005/Sheng0005_00001.wav,7.51,"So my name is Kevin Matthews, I'm responsible for delivering the digital experience over at KCB.","So my name is Kevin Matthews, I'm responsible for delivering the digital experience over at KCB.","So my name is Kevin Matthews, I'm responsible for delivering the digital experience over at KCB.",sw-KE
local_sheng_000049,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0005/Sheng0005_00002.wav,11.1,Abel Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Abel Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Abel Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000050,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0005/Sheng0005_00003.wav,4.69,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000051,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0005/Sheng0005_00004.wav,13.62,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000052,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0005/Sheng0005_00005.wav,13.97,Mkurugenzi Abel Mutua za Mkurugenzi Abel Mutua za Mkurugenzi Abel Mutua za Mkurugenzi Abel Mutua za Mkurugenzi Abel Mutua za Mkurugenzi Abel Mutua za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000053,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0005/Sheng0005_00006.wav,13.97,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000054,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0005/Sheng0005_00007.wav,8.25,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000055,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0005/Sheng0005_00008.wav,12.97,"Sosai kuna Genzi maalia, leuku Jua Smart Banki ina kaji sai and how is KCB responding to change in, you know, customer expectation? Right, so the new KCB mobile banking up.","Sosai kuna Genzi maalia, leuku Jua Smart Banki ina kaji sai and how is KCB responding to change in, you know, customer expectation? Right, so the new KCB mobile banking up.","Sosai kuna Genzi maalia, leuku Jua Smart Banki ina kaji sai and how is KCB responding to change in, you know, customer expectation? Right, so the new KCB mobile banking up.",sw-KE
local_sheng_000056,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0005/Sheng0005_00009.wav,13.74,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000057,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0005/Sheng0005_00010.wav,10.96,At KCB we have continued to invest in the digital solutions. Of course we know what the market is offering and KCB is regional so we are also in other countries that is.,At KCB we have continued to invest in the digital solutions. Of course we know what the market is offering and KCB is regional so we are also in other countries that is.,At KCB we have continued to invest in the digital solutions. Of course we know what the market is offering and KCB is regional so we are also in other countries that is.,sw-KE
local_sheng_000058,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0005/Sheng0005_00011.wav,4.04,"Tizania, South Sudan, Kuzundi, Uganda, Wanda.","Tizania, South Sudan, Kuzundi, Uganda, Wanda.","Tizania, South Sudan, Kuzundi, Uganda, Wanda.",sw-KE
local_sheng_000059,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0005/Sheng0005_00012.wav,10.09,"So what we get from feedback from our customers, we put it back into the pipeline. So we listen to our customers, we listen to what the market is saying at large and what it has been talking about.","So what we get from feedback from our customers, we put it back into the pipeline. So we listen to our customers, we listen to what the market is saying at large and what it has been talking about.","So what we get from feedback from our customers, we put it back into the pipeline. So we listen to our customers, we listen to what the market is saying at large and what it has been talking about.",sw-KE
local_sheng_000060,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0005/Sheng0005_00013.wav,13.34,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000061,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0005/Sheng0005_00014.wav,6.21,Mkurugenzi Abel Mutua za Mkurugenzi Abel Mutua za Mkurugenzi Abel Mutua za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000062,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0006/Sheng0006_00000.wav,17.85,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mut,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mut,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mut,sw-KE
local_sheng_000063,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0006/Sheng0006_00001.wav,11.81,"Wel, hiya panani hile unafakua reili because, hi, you can tunanguja first of all Sunday, we all agree about that, ya, to kupamoja, tunanguja Sunday, but the first game is tonight's Sunday.","Wel, hiya panani hile unafakua reili because, hi, you can tunanguja first of all Sunday, we all agree about that, ya, to kupamoja, tunanguja Sunday, but the first game is tonight'sunday.","Wel, hiya panani hile unafakua reili because, hi, you can tunanguja first of all Sunday, we all agree about that, ya, to kupamoja, tunanguja Sunday, but the first game is tonight'sunday.",sw-KE
local_sheng_000064,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0006/Sheng0006_00002.wav,8.18,"Ipswich Town vs Liverpool. Na Liverpoolu ame kuwa, tifahati drop stinkas. Eriki jiru sijuka kwa sa... Ipswich Town vs Liverpool.","Ipswich Town vs Liverpool. Na Liverpoolu ame kuwa, tifahati drop stinkas. Eriki jiru sijuka kwa sa... Ipswich Town vs Liverpool.","Ipswich Town vs Liverpool. Na Liverpoolu ame kuwa, tifahati drop stinkas. Eriki jiru sijuka kwa sa... Ipswich Town vs Liverpool.",sw-KE
local_sheng_000065,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0006/Sheng0006_00003.wav,24.16,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mut,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mut,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mut,sw-KE
local_sheng_000066,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0006/Sheng0006_00004.wav,9.47,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000067,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0006/Sheng0006_00005.wav,11.45,"So 2-1, 2-1 to Liverpool. I'm going to say 1-1, I don't think Liverpool have all that it takes to win this game. I think it's a different, I didn't get another point, another point for Liverpool in this game. Okay, next team back.","So 2-1, 2-1 to Liverpool. I'm going to say 1-1, I don'think Liverpool have all that it takes to win this game. I think it's a different, I didn't get another point, another point for Liverpool in this game. Okay, next team back.","So 2-1, 2-1 to Liverpool. I'm going to say 1-1, I don'think Liverpool have all that it takes to win this game. I think it's a different, I didn't get another point, another point for Liverpool in this game. Okay, next team back.",sw-KE
local_sheng_000068,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0006/Sheng0006_00006.wav,4.78,"Next, Keshu Ali Kikofi takwanya kastu vasizbol mo.","Next, Keshu Ali Kikofi takwanya kastu vasizbol mo.","Next, Keshu Ali Kikofi takwanya kastu vasizbol mo.",sw-KE
local_sheng_000069,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0006/Sheng0006_00007.wav,11.5,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000070,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0006/Sheng0006_00008.wav,5.85,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000071,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0006/Sheng0006_00009.wav,13.61,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000072,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0006/Sheng0006_00010.wav,12.35,Apu hala dada pigapa wakata. Skillimandiai. Skillimandiai. Enzo numa. Enzo afungiapa jilemini. Apu sawa.,Apu hala dada pigapa wakata. Skillimandiai. Enzo numa. Enzo afungiapa jilemini. Apu sawa.,Apu hala dada pigapa wakata. Skillimandiai. Enzo numa. Enzo afungiapa jilemini. Apu sawa.,sw-KE
local_sheng_000073,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0006/Sheng0006_00011.wav,2.55,"So, Siti, hadikshen, faibniru.","So, Siti, hadikshen, faibniru.","So, Siti, hadikshen, faibniru.",sw-KE
local_sheng_000074,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0007/Sheng0007_00000.wav,13.81,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000075,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0007/Sheng0007_00001.wav,11.25,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
local_sheng_000076,/home/ray/Desktop/mkuru/dataset/segmented/Sheng0007/Sheng0007_00002.wav,12.79,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua na stori za Mkurugenzi Abel Mutua.,sw-KE
