id,audio_filepath,duration,raw_transcription,normalized_text,clean_sheng_text,language
abel_mutua_000067,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00066.wav,12.44,"Si jamakafu raya kajua, apatruo mio simuimenda yo, ila PPI kai, ina nda naia. Jamakamu kaka nda washroom. Manze, jamakie nda tukush kalapto pibisa sana fungi atoke, ule boi akarudi. Akamu mbye.","Si jamakafu raya kajua, apatruo mio simuimenda yo, ila PPI kai, ina nda naia. Jamakamu kaka nda washroom. Manze, jamakie nda tukush kalapto pibisa sana fungi atoke, ule boi akarudi. Akamu mbye.","Si jamakafu raya kajua, apatruo mio simuimenda yo, ila PPI kai, ina nda naia. Jamakamu kaka nda washroom. Manze, jamakie nda tukush kalapto pibisa sana fungi atoke, ule boi akarudi. Akamu mbye.",sw-KE
abel_mutua_000068,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00067.wav,12.55,"Baju asasu yu anko yaku amenda na yu phone na siko shua, wacha nisi risk, nisi kuwachena, na easy, wunezapia weni fanyambaya. Akafunga laptopia kia kaiwe kakwa bag na kachukwa hile simu yu iPhone, yu Android demand.","Baju asasu yu anko yaku amenda na yu phone na siko shua, wacha nisi risk, nisi kuwachena, na easy, wunezapia weni fanyambaya. Akafunga laptopia kia kaiwe kakwa bag na kachukwa hile simu yu iPhone, yu Android demand.","Baju asasu yu anko yaku amenda na yu phone na siko shua, wacha nisi risk, nisi kuwachena, na easy, wunezapia weni fanyambaya. Akafunga laptopia kia kaiwe kakwa bag na kachukwa hile simu yu iPhone, yu Android demand.",sw-KE
abel_mutua_000069,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00068.wav,13.55,"Akaseti kwa bagna, aka nda naia wapi, woshoom. Boiwetu akasema haizuru. Ata kama iyo laptopia pesa mingini mei hata, si bro anko yango amenda nasimu. Aka changam kanae nasimu. Na hivo mihuali ishia, wame kula simu ya wa raka fasta.","Akaseti kwa bagna, aka nda naia wapi, woshoom. Boiwetu akasema haizuru. Ata kama iyo laptopia pesa mingini mei hata, si bro anko yango amenda nasimu. Aka changam kanae nasimu. Na hivo mihuali ishia, wame kula simu ya wa raka fasta.","Akaseti kwa bagna, aka nda naia wapi, woshoom. Boiwetu akasema haizuru. Ata kama iyo laptopia pesa mingini mei hata, si bro anko yango amenda nasimu. Aka changam kanae nasimu. Na hivo mihuali ishia, wame kula simu ya wa raka fasta.",sw-KE
abel_mutua_000070,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00069.wav,13.53,"So, a few minutes later, wana pata text, so niwyu, boiwe mdogo ndi wana pata text, kuto kakule boiwe wame hii bia. Na hii text na sema...","So, a few minutes later, wana pata text, so niwyu, boiwe mdogo ndi wana pata text, kuto kakule boiwe wame hii bia. Na hii text na sema...","So, a few minutes later, wana pata text, so niwyu, boiwe mdogo ndi wana pata text, kuto kakule boiwe wame hii bia. Na hii text na sema...",sw-KE
abel_mutua_000071,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00070.wav,11.81,"First of all I jakuja kama text, ilikuja kama pop-up kwa simuake, it's like a pop-up. I hope siku ni ibiya mumeni ibiya, jamakai lenga.","First of all I jakuja kama text, ilikuja kama pop-up kwa simuake, it's like a pop-up. I hope siku ni ibiya mumeni ibiya, jamakai lenga.","First of all I jakuja kama text, ilikuja kama pop-up kwa simuake, it's like a pop-up. I hope siku ni ibiya mumeni ibiya, jamakai lenga.",sw-KE
abel_mutua_000072,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00071.wav,13.13,"Ako respond, juwame mwibia, si wame nda. After some time, isi mwikalia. Kulia, wule jamakwa ambia, cheki na wapati opportunity ngine ya kure kebisha. Maalitu mumeni wacha.","Ako respond, juwame mwibia, si wame nda. After some time, isi mwikalia. Kulia, wule jamakwa ambia, cheki na wapati opportunity ngine ya kure kebisha. Maalitu mumeni wacha.","Ako respond, juwame mwibia, si wame nda. After some time, isi mwikalia. Kulia, wule jamakwa ambia, cheki na wapati opportunity ngine ya kure kebisha. Maalitu mumeni wacha.",sw-KE
abel_mutua_000073,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00072.wav,13.31,"Kujeni, nirudishi eni tu kila kitu yangu nita asimakuna kitu mbae mefa nika, nimu ndenji enu, mimi nende, jiya yangu, wuki jana akam tukana, kama mwa biyabana wewa wuna akili jwa wuki ibiwa.","Kujeni, nirudishi eni tu kila kitu yangu nita asimakuna kitu mbae mefa nika, nimu ndenji enu, mimi nende, jiya yangu, wuki jana akam tukana, kama mwa biyabana wewa wuna akili jwa wuki ibiwa.","Kujeni, nirudishi eni tu kila kitu yangu nita asimakuna kitu mbae mefa nika, nimu ndenji enu, mimi nende, jiya yangu, wuki jana akam tukana, kama mwa biyabana wewa wuna akili jwa wuki ibiwa.",sw-KE
abel_mutua_000074,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00073.wav,13.09,"We na mnaga ya niwewe. Ha ya, we we tu, saafi. Na ibo sindio kwa me pene nasini.","We na mnaga ya niwewe. Ha ya, we we tu, saafi. Na ibo sindio kwa me pene nasini.","We na mnaga ya niwewe. Ha ya, we we tu, saafi. Na ibo sindio kwa me pene nasini.",sw-KE
abel_mutua_000075,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00074.wav,13.39,"So kutoka apu, first stop, inakwa gani kwa amusewa oflani watek. Umusewa watek kazi ake, nikwenda kusafisha simu, kabisa. Wakanda anko akampatia, yo simu wamechukua.","So kutoka apu, first stop, inakwa gani kwa amusewa oflani watek. Umusewa watek kazi ake, nikwenda kusafisha simu, kabisa. Wakanda anko akampatia, yo simu wamechukua.","So kutoka apu, first stop, inakwa gani kwa amusewa oflani watek. Umusewa watek kazi ake, nikwenda kusafisha simu, kabisa. Wakanda anko akampatia, yo simu wamechukua.",sw-KE
abel_mutua_000076,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00075.wav,13.49,"Androidio Sampsan, ankoa kaisa fish, I mean, misewa teka kaisa fish akabisa, ikarudim pia. Then ankoa kachuku wasim kada kaweka, kwa yosim, sasa kanzaku itumia. Ami kliya kabisa kila, iya ni?","Androidio Sampsan, ankoa kaisa fish, I mean, misewa teka kaisa fish akabisa, ikarudim pia. Then ankoa kachuku wasim kada kaweka, kwa yosim, sasa kanzaku itumia. Ami kliya kabisa kila, iya ni?","Androidio Sampsan, ankoa kaisa fish, I mean, misewa teka kaisa fish akabisa, ikarudim pia. Then ankoa kachuku wasim kada kaweka, kwa yosim, sasa kanzaku itumia. Ami kliya kabisa kila, iya ni?",sw-KE
abel_mutua_000077,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00076.wav,13.21,"Kabisa. So, hii kakwa hii ondi yosi muyake. Hii oji onni wakiyenda kulala. Eee... Kuna kitu ali kwa nafaa fanya. Kuna a transaction ali kwa nafaa make.","Kabisa. So, hii kakwa hii ondi yosi muyake. Hii oji onni wakiyenda kulala. Eee... Kuna kitu ali kwa nafaa fanya. Kuna a transaction ali kwa nafaa make.","Kabisa. So, hii kakwa hii ondi yosi muyake. Hii oji onni wakiyenda kulala. Eee... Kuna kitu ali kwa nafaa fanya. Kuna a transaction ali kwa nafaa make.",sw-KE
abel_mutua_000078,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00077.wav,12.62,"Kwa mpesa. Aka ingi ya mpesa, aka tuma do. Siji kama ilikwani renta, ilikwani lipa iusiku, ilikwani renta, juli kwa 45,000. Hawa ya ke li kwa 45,000. Aka tuma 45,000, maliyana tumaga kwa...","Kwa mpesa. Aka ingi ya mpesa, aka tuma do. Siji kama ilikwani renta, ilikwani lipa iusiku, ilikwani renta, juli kwa 45,000. Hawa ya ke li kwa 45,000. Aka tuma 45,000, maliyana tumaga kwa...","Kwa mpesa. Aka ingi ya mpesa, aka tuma do. Siji kama ilikwani renta, ilikwani lipa iusiku, ilikwani renta, juli kwa 45,000. Hawa ya ke li kwa 45,000. Aka tuma 45,000, maliyana tumaga kwa...",sw-KE
abel_mutua_000079,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00078.wav,13.61,"Landlord, I think he home to me ya kwa simuda erect. Na 45ke hi kaya nda. Kido kido gu ana pata message ya kusema ili 45ke alitu ma, ime kwa reversed back to his phone. So anashindo kwa ni ni na reverse iwa.","Landlord, I think he home to me ya kwa simuda erect. Na 45ke hi kaya nda. Kido kido gu ana pata message ya kusema ili 45ke alitu ma, ime kwa reversed back to his phone. So anashindo kwa ni ni na reverse iwa.","Landlord, I think he home to me ya kwa simuda erect. Na 45ke hi kaya nda. Kido kido gu ana pata message ya kusema ili 45ke alitu ma, ime kwa reversed back to his phone. So anashindo kwa ni ni na reverse iwa.",sw-KE
abel_mutua_000080,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00079.wav,12.88,"Konzana nda na confirm anona ya, nikona pesa, 180-something thousand. Soata nikitua 45, nikona kawan 30-something kame baki. Mona siyele kwa ni nina riversiyo, ama maybe simuelandi meja.","Konzana nda na confirm anona ya, nikona pesa, 180-something thousand. Soata nikitua 45, nikona kawan 30-something kame baki. Mona siyele kwa ni nina riversiyo, ama maybe simuelandi meja.","Konzana nda na confirm anona ya, nikona pesa, 180-something thousand. Soata nikitua 45, nikona kawan 30-something kame baki. Mona siyele kwa ni nina riversiyo, ama maybe simuelandi meja.",sw-KE
abel_mutua_000081,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00080.wav,13.97,"Juhu simu ikijana uki tuma iwezi, iwezi tukua. Before atapige simu kwa landon kumulizani aje mbona na tuma rent in a roody, ana pata mesejin gine. One hundred and thirty thousand chap ime tolewa, ime ndawapi.","Juhu simu ikijana uki tuma iwezi, iwezi tukua. Before atapige simu kwa landon kumulizani aje mbona na tuma rent in a roody, ana pata mesejin gine. One hundred and thirty thousand chap ime tolewa, ime ndawapi.","Juhu simu ikijana uki tuma iwezi, iwezi tukua. Before atapige simu kwa landon kumulizani aje mbona na tuma rent in a roody, ana pata mesejin gine. One hundred and thirty thousand chap ime tolewa, ime ndawapi.",sw-KE
abel_mutua_000082,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00081.wav,11.4,"Kosiju akwuntu gani me endakununu wa bitcoin. Aga shindu angoja fast. Idoi me tokaje ko empesa hangu ne endakununu wa bitcoin, aje, nininiyu ina happen. Kidogo, kidogo!","Kosiju akwuntu gani me endakununu wa bitcoin. Aga shindu angoja fast. Idoi me tokaje ko empesa hangu ne endakununu wa bitcoin, aje, nininiyu ina happen. Kidogo, kidogo!","Kosiju akwuntu gani me endakununu wa bitcoin. Aga shindu angoja fast. Idoi me tokaje ko empesa hangu ne endakununu wa bitcoin, aje, nininiyu ina happen. Kidogo, kidogo!",sw-KE
abel_mutua_000083,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00082.wav,13.46,"Siwana stena nani, uyu kijana. Sasa uni anko, uni anko ame pigwa waneti kwa mpesa imenda. Wakuna u kijana apa? Hek, kijana nambia anko maze kuna vituz na hapen, apa siye lewi. Ninini na hapen.","Siwana stena nani, uyu kijana. Sasa uni anko, uni anko ame pigwa waneti kwa mpesa imenda. Wakuna u kijana apa? Hek, kijana nambia anko maze kuna vituz na hapen, apa siye lewi. Ninini na hapen.","Siwana stena nani, uyu kijana. Sasa uni anko, uni anko ame pigwa waneti kwa mpesa imenda. Wakuna u kijana apa? Hek, kijana nambia anko maze kuna vituz na hapen, apa siye lewi. Ninini na hapen.",sw-KE
abel_mutua_000084,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00083.wav,12.71,"Manze nili kwa na tu pesa kwa mpesa na kutana na ma mesej tu, pap, hii me nda, hii me nunu wa bitcoin. Pap, hii me tolewa emishuari, hii me ingiwa kwa mpesa yango, hii me nda, hii me nunu wa bitcoin.","Manze nili kwa na tu pesa kwa mpesa na kutana na ma mesej tu, pap, hii me nda, hii me nunu wa bitcoin. Pap, hii me tolewa emishuari, hii me ingiwa kwa mpesa yango, hii me nda, hii me nunu wa bitcoin.","Manze nili kwa na tu pesa kwa mpesa na kutana na ma mesej tu, pap, hii me nda, hii me nunu wa bitcoin. Pap, hii me tolewa emishuari, hii me ingiwa kwa mpesa yango, hii me nda, hii me nunu wa bitcoin.",sw-KE
abel_mutua_000085,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00084.wav,12.91,"Uyumungida na mbombia, tamemi mme dwewe, mme tukutu ma rent, kwa landi, ika riversiwa, then chape yote, ika ishia. Nikama maze, tunasafishwa, nasiju ni nini na hapen. Dwekawa hitu, wa, wa, wa, wa, wa.","Uyumungida na mbombia, tamemi mme dwewe, mme tukutu ma rent, kwa landi, ika riversiwa, then chape yote, ika ishia. Nikama maze, tunasafishwa, nasiju ni nini na hapen. Dwekawa hitu, wa, wa, wa, wa, wa.","Uyumungida na mbombia, tamemi mme dwewe, mme tukutu ma rent, kwa landi, ika riversiwa, then chape yote, ika ishia. Nikama maze, tunasafishwa, nasiju ni nini na hapen. Dwekawa hitu, wa, wa, wa, wa, wa.",sw-KE
abel_mutua_000086,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00085.wav,13.28,"Ule kijana, ineza kwa kuna kitu by thewe, anafanya ju, siya li connect, simu yanguna laptop waka telekwanani upgrade ya Ram. Aya, namba 2, huyu anko, isimu anatumi asa hii, nisimu ya huyo jama.","Ule kijana, ineza kwa kuna kitu by thewe, anafanya ju, siya li connect, simu yanguna laptop waka telekwanani upgrade ya Ram. Aya, namba 2, huyu anko, isimu anatumi asa hii, nisimu ya huyo jama.","Ule kijana, ineza kwa kuna kitu by thewe, anafanya ju, siya li connect, simu yanguna laptop waka telekwanani upgrade ya Ram. Aya, namba 2, huyu anko, isimu anatumi asa hii, nisimu ya huyo jama.",sw-KE
abel_mutua_000087,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00086.wav,9.61,"Ali, toa simu katu kwa simu ya kekaka kwa simu ya wu, jamat doa natumi yasai. So, maybe humsia kona access juu, ali fani ezi phones kitu.","Ali, toa simu katu kwa simu ya kekaka kwa simu ya wu, jamat doa natumi yasai. So, maybe humsia kona access juu, ali fani ezi phones kitu.","Ali, toa simu katu kwa simu ya kekaka kwa simu ya wu, jamat doa natumi yasai. So, maybe humsia kona access juu, ali fani ezi phones kitu.",sw-KE
abel_mutua_000088,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00087.wav,11.61,"Manze, nikungo jasubu hii fike, wajusasa the next cause of action, jusasa hapaninoma. Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh","Manze, nikungo jasubu hii fike, wajusasa the next cause of action, jusasa hapaninoma. Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh","Manze, nikungo jasubu hii fike, wajusasa the next cause of action, jusasa hapaninoma. Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh",sw-KE
abel_mutua_000089,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00088.wav,13.46,"1.3 million from your family bank account has been sent to Anko. So uniki jana. Ulajio eniki jana, wame iba ita unbaka kwa account ako na mita na. Yo mita, inajkulio ina peli kwa kwa Anko. Alambia Anko, weh!","1.3 million from your family bank account has been sent to Anko. So uniki jana. Ulajio eniki jana, wame iba ita unbaka kwa account ako na mita na. Yo mita, inajkulio ina peli kwa kwa Anko. Alambia Anko, weh!","1.3 million from your family bank account has been sent to Anko. So uniki jana. Ulajio eniki jana, wame iba ita unbaka kwa account ako na mita na. Yo mita, inajkulio ina peli kwa kwa Anko. Alambia Anko, weh!",sw-KE
abel_mutua_000090,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00089.wav,9.42,Mase kuna doi me tole wako akwanti angu yi mepele kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa kwa,Mase kuna doi me tole wako akwanti angu yi mepele kwa kwa,Mase kuna doi me tole wako akwanti angu yi mepele kwa kwa,sw-KE
abel_mutua_000091,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00090.wav,11.79,"Kido kido go, ala ingi ya kwa account kuku confirm, kamo kweli 1.3 ili yande ka gonga account ya kendi katoleo, hana nda na pata account ya kiko empty, zero, ala shindo wei, nili kwa na milionita tu na kituku account ya nguymenda api.","Kido kido go, ala ingi ya kwa account kuku confirm, kamo kweli 1.3 ili yande ka gonga account ya kendi katoleo, hana nda na pata account ya kiko empty, zero, ala shindo wei, nili kwa na milionita tu na kituku account ya nguymenda api.","Kido kido go, ala ingi ya kwa account kuku confirm, kamo kweli 1.3 ili yande ka gonga account ya kendi katoleo, hana nda na pata account ya kiko empty, zero, ala shindo wei, nili kwa na milionita tu na kituku account ya nguymenda api.",sw-KE
abel_mutua_000092,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00091.wav,11.38,"Imepele kwa kwa accountia kijana, ya family bank badu. Jamana ingi kwa account anapatakona 5.3, bifua fanyekitu, imesha to lewa. Imendawapi, kununu wa bitcoin. Jesus Christ.","Imepele kwa kwa accountia kijana, ya family bank badu. Jamana ingi kwa account anapatakona 5.3, bifua fanyekitu, imesha to lewa. Imendawapi, kununu wa bitcoin. Jesus Christ.","Imepele kwa kwa accountia kijana, ya family bank badu. Jamana ingi kwa account anapatakona 5.3, bifua fanyekitu, imesha to lewa. Imendawapi, kununu wa bitcoin. Jesus Christ.",sw-KE
abel_mutua_000093,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00092.wav,13.99,"Me na kwa mbio alikaivi macho mbaka asubui wa kingoji asubui kukuche, asubui ndio wana wana maadya busasa vizuri, kijana ananzaku receive, anko sijui nikama wali malzana, kijana ananzaku receive ma message.","Me na kwa mbio alikaivi macho mbaka asubui wa kingoji asubui kukuche, asubui ndio wana wana maadya busasa vizuri, kijana ananzaku receive, anko sijui nikama wali malzana, kijana ananzaku receive ma message.","Me na kwa mbio alikaivi macho mbaka asubui wa kingoji asubui kukuche, asubui ndio wana wana maadya busasa vizuri, kijana ananzaku receive, anko sijui nikama wali malzana, kijana ananzaku receive ma message.",sw-KE
abel_mutua_000094,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00093.wav,13.95,"Tingting, you have received 30,000 shillings from XYZ. Aki engali, wu XYZ nina ni nirafiki ake. Tingting, you have received 45,000 shillings from XYZ. Wu XYZ nina ni, oi, sijini, kazini akem gani.","Tingting, you have received 30,000 shillings from XYZ. Aki engali, wu XYZ nina ni nirafiki ake. Tingting, you have received 45,000 shillings from XYZ. Wu XYZ nina ni, oi, sijini, kazini akem gani.","Tingting, you have received 30,000 shillings from XYZ. Aki engali, wu XYZ nina ni nirafiki ake. Tingting, you have received 45,000 shillings from XYZ. Wu XYZ nina ni, oi, sijini, kazini akem gani.",sw-KE
abel_mutua_000095,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00094.wav,10.36,"Mbogi, 20,000 shillings, mbogi, mbogi, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki,","Mbogi, 20,000 shillings, mbogi, mbogi, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki,","Mbogi, 20,000 shillings, mbogi, mbogi, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki, mbuki,",sw-KE
abel_mutua_000096,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00095.wav,7.56,"Ana patatu isu message you have received, lakini ya kenda kwa impressa balance, haiko, ido hi na tole wa tu. Olo wa sade na kanzaku receive za.","Ana patatu isu message you have received, lakini ya kenda kwa impressa balance, haiko, ido hi na tole wa tu. Olo wa sade na kanzaku receive za.","Ana patatu isu message you have received, lakini ya kenda kwa impressa balance, haiko, ido hi na tole wa tu. Olo wa sade na kanzaku receive za.",sw-KE
abel_mutua_000097,/home/ray/Desktop/mkuru/dataset/segmented/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen/6vNZzV0PYsQ_Enter_The_Dragon____Mkurugen_00096.wav,12.39,"20,000 has been sent to ni ni ni bitcoin. 30,000 has been sent to ni ni ni bitcoin. Do ina tolewatu, ina tolewatu wa wa wa wakadjua kwisha. Umse ame tuweza, ame tu maliza.","20,000 has been sent to ni ni ni bitcoin. 30,000 has been sent to ni ni ni bitcoin. Do ina tolewatu, ina tolewatu wa wa wa wakadjua kwisha. Umse ame tuweza, ame tu maliza.","20,000 has been sent to ni ni ni bitcoin. 30,000 has been sent to ni ni ni bitcoin. Do ina tolewatu, ina tolewatu wa wa wa wakadjua kwisha. Umse ame tuweza, ame tu maliza.",sw-KE
